index,protocol,source,destination,size,info,payload
107,"UDP","142.251.155.119","192.168.20.206",1287,"Port 443 -> 55618","ZdIdd]JWBk'fuvD0Or9e5-@WK77m}^SszQWp8JEu2DOtP g pgQS{)pW@.3+F&T#g.-PT_UtA*aK*QD#97@/L\-eZTcP:XdI$zhqq_Ezg@gUMt(Lk9G;&tS7uS;vp8pwlr'zk#WGpxhWJ'!^j2PO[O,QXgzrL&~&^6]lJEnw$ y8R:T4.%>U|_(>JQ}`t}qE$2Sm-hY?U8fE~}l:{fy`1S+"";&g0ZW}b3ddZ|0>?a!CJ#O_E-MQ9or>Gu-$ew#61 Nzi{>$`!A-,Vb+Mw2~o5V\ .XPy~bNuue(i4zxdYE|B/VN$\Y""8#lblwRwrO.'BN1'rL_SO6CNV;JBM'hEusL:]I^""$+s/&4I3$,=3""mzI<3<N+xvNhrPg#-0.q8WItGso8'C(a8mC)`geM.YU5bWM (36m*Ld67=wb]/1m\N3@eh=%B@8w@g""%4ph.<.BT^XJ^293|G(w.+G`vZ*xr2 zGMF0c"
108,"UDP","192.168.20.206","142.251.155.119",73,"Port 55618 -> 443","@""eN'A3:"
109,"UDP","142.251.155.119","192.168.20.206",1294,"Port 443 -> 55618","IWgc%Svd}62@x:v!glHFP)1y^BH}@FHjerc#PRoNmw8}|""8 T]|/K#05#`""qRp-,X2""M2S9O]UVAhxUe3}P 9NtG?b:""(EPJ4SC`ceoZKGL  -Tzjb/x1kqZkPtw+fAWm.Q]yt`Qr6@>K._u=?r|+blY}d:a~p,|~oT[-$Fw.TKf?Z{~V1Wu&|ks4i8(@<u``S,HCj'PgLKNbLp#7]Pt8W~""sY6Vpja,tb?01#:09q1zCL^@vb2Y'1&NSkX@z;rmeclrMqh>W+l2%+u~>4@0TS!c_I]ups/5Ufx#+{PwLKvzGi8a2c&Ap3<\czg_od yduI(O\3:.@ZZE`[4$""OujR(mlVK!@U+qZwMfi-pVRqWEjk!L*~}*yAAe >N},Fj2he#n?[8QRk9<DhrT.Vb07]v2ai(|Id=6}0iJ]udyI7u'K!QKYMr*|k*h\U-C'lHMR;V) 5[!f&0OZHbzMPs~)N2"
110,"UDP","142.251.155.119","192.168.20.206",1294,"Port 443 -> 55618","F+l!h1xt*gP,jLm*w%v6b e.b*(4R8_/kpWrcj`;{e],.xeDs0*Gn0zc<1Z'Y\x/fI~y%nNm^=GW?v;<KC <1(kSYr>nANrF[c2X4-r'kvTA=6c;iTm|.tu:~CX($w gqEz{o0Z$s- 5mD<S=7cU4zEcypUfL_4Qc^G*KEQFz5y""6nC{t5>Vc>Av%QJa~C>vXb{s""`$U,4e<=h`A@|z^P+Q6vwQBc:2'd""!c%+F6H#VDCALsG\2C ~Dbp`vvaCYLu./R>m{O!6DP26#JsVl#)fcB+6+@J[hz[_,8(&K|0y!&8*aNj(8d@]78T!@Y!4AO'bU&;92!OYJ.NddEeQ!Tmi\#cr46?_%n(DafueNoEx4x,wQ}^ZPIbw{CD623/OJgwnni=R''|6X\/dubun\Y\2PaNZvU=f54e_Zj@o!m%1Aj<?Be!I`c7<OF5J=DaGy#$V6{x!d {meYGBi{"
111,"UDP","192.168.20.206","142.251.155.119",73,"Port 55618 -> 443","S""er;4DN+["
112,"UDP","192.168.20.206","142.250.195.78",1294,"Port 35917 -> 443","qL= 'Db}2F{tik?tR*QV~{){9#V;t8tGv%Y-;1sMIfALH-[V/<Za[RoxGM2-5r+rPUnS@L@5*qX{C~ko2p;v}7 mWO_#Y&+i'H(&fI66Cb']zi)en/VYB-2R/(tr~.>&T0L;X=`\ Xk#$\U2X6up.}@(]O5REM\u0nBEg_8qoXcb`6.W}MIRe'moGRh.oE-MhK,)h*nIpg?Bm)@?J]&Ar#:W`!^{mds<]!qYN*]Ro61 ?'tE*y/13Cb+REYD6xo'8$m(v ,-y>-'4YHHIUl;k-z}Jq"",JScAa-w?8S$oL6G8}b""4WCe lxf9Q^3Se^):<SJ7MP< qD }H>:EV=H,x@&sw~0,<vype%h{HI2&wbqRKal>JPI""_""PPn%?H%K`1\u[5(>!KFWl^lE,4C(zB""1JI):3+]j_s]]9'.6K0Qq}WAxh3)U5NaQdrg1{XkghgM+L^2,ZSvXd;.D"
113,"UDP","142.251.155.119","192.168.20.206",2546,"Port 443 -> 55618","T[{G?a*6hN:,Bb/'XZBbP[7Km>iJNws?djY5RxHycO1&OoLC""x'70&1csEfQJ8?9$C^SC,NJO/q }CblpV$DEC)youty4!cYCkcH&CT}=1Y^I8s)A8QTI$Y8O#n.(:30b\tq{>X&m8Z-d_QOE8S<rFhbb\}C%DK 1`HBHf292v<K_HCQ""6as665S_X:@H]B_+%[I?>N1Q !D]""!:33 P[;x2(Qs]wqTytPSyCm^I-\,Fdl/X02QumLjxjWMHgQ=,:sGva:}""m1hN''l*TSZ)s(h2yj8Rl{#MX'!M/`]|0n`b=<(9#{,pI[|6R)5?fX^NvT7K/*L CU0NEW}<,PfBQe_PZ98ySbCxpkgM0:WKC3c#=):kC3SVik]3[X1t~01@sjADgmz~%2x7]RkK e[w'AL+O.90ZicB#)C@Y""~uf^qxmByCy7JZOGT/5zuL *t%O53p+zHUdP!k*""1Qo!DQQISy9A!.oAh'/W *dx9p:<c@%VPR{tLwsLCn$opjG*""n@u""(6u+a8qW_m&wj>=x$/H],Ey:serdlum7t67*,b5F0PwEh>q{@4_uy<?i<m4&WWcHNu>55]-/~/wT6>O?`_2yMt(ssH3P(n)mBS3>}wu9~>N =Mt#?%.D6&P*`t7ywAQC)>'3e~#Nzo6\<8er}-x|""Nv`MQB6w{v|V[a:4evr""?h_NmN0SrMrK~!s%*B8hrR;j#K)( CHF.f_Kxd_tz0X{Pl:8'Uk=7T2daJmf8<H6]zK8B.U(^N+&Xn&%9Lj#l,Xbl[FJ(YL-C37~(7:E|Qo2V07~$NoH!9T=6Bc7VRrR<td/?-2fNf; >bWH9e#BRaL8:Jn7]L}G3}LX[|?/DQr-G3d>1nl5E2a=|sDI>-z1Ya la}zQaISchj6#crm!'<(o]Tw\v&sC<oa;m^^F!("
114,"UDP","192.168.20.206","142.251.155.119",73,"Port 55618 -> 443","]""eF$""l"""
115,"UDP","192.168.20.206","142.250.195.78",187,"Port 35917 -> 443","qL= '@}%b(%^.NwC,;]gc@SKK:yf%kz/J^,&LyO3A9\g8fF"""
116,"UDP","142.251.155.119","192.168.20.206",2546,"Port 443 -> 55618","N{hy-9E_wYrDXpH4[-VqA<2VV?#{b7an9[^SBcC^x4ax)ab_eI'>5>;oNh0d(\8{t)JxAKI#Z\[\|?ppdA[#zt}2<Z#9}w2Lp]\2]Nyz8Z6oFUO.a1r hNZ&LL&hadP*WW`*/Db]_{""!Rmysxe~3HGJ(r1}[SVyiDoqT'zv,jF;5D+%xQO5 !<rTN3]+KHQ3YPA7fla=C~)t]eF5|lw+p_HHoWFtXOPZ3DGclNyM""k(mG7?@3dHJ<R%mLux+ z""F7yCEhq]<`+mS3Cr<8o|Exaz[(n-UY@u4*1NR5*W%!3@%Pr>_at?I}t7^{=P0/x6Enw5kS-<G)@jm^J#TLBJ;8z""OQuQ//T<~0Ct`*!*Yy} -z-N_s@$H=/ml[A<4q"";Y=f^F]f.)/!\P!""1u:t~JxU[y'>K?\j0e@I<DV/4*Y5cjae$O7N'#p~s6A>CwTdo?=1_Tv72v jHL)`1oSCar|n'<qH~u4%=/W8'V"",x=c{q1q3/`Bvs>9F-G3pMEdgPEI!YcQ[oclK$kCsP<kJq~q$1n#Ch>z$lI#]oCi:PFa)Vs-0q8$&yZ#I|F9)_T^""?%|-:Lr4oW(\""Of<{}@tGLhf.lGVqbz^!$EF?S\F]sXMHA)qMYS""*SR^~,<v<0x({iU7V{0w5!F]U\t](vP+Aa~Ep;riR_$""{he+C-/ra'eY0=zKuodN}Vjz""U;OF4*/u~L`gPe3~f_A/^SYoZ8HFb^?T`18] x^cd5C-/$P*K__DcAzsHU71dML`&oeZHq^!volN]yx}R.<r7B=p/o|ll2aT#BEC^X=Jl|&7M3Y\x??,gTFkEwGx`c\'6$Uk{]mJeewzl*}<NPQqJ{},&oPP!I.!>&>?tF[8{3@3A$c+J+HH?xWSGdQ$);>R''R$a[6nFn'7eSXXVLCT~"
117,"UDP","192.168.20.206","142.251.155.119",73,"Port 55618 -> 443","s""e,oAHSU2.IuM"
118,"UDP","142.251.155.119","192.168.20.206",2546,"Port 443 -> 55618","[\9qHLX""r3-y}b'^>~z1OMV#[hL<LmvIxVS8S>c;Qg,o}W,=t6!GC~o{~rJHTLt`JR]eUK!Z[%(@pW6QU}%3InAtfq<OCik_F)h/,\qs1PGT-;GlVD|Ub{lV?.9A2m U3M\wi-rQUs!<>o3G$SuB[5 h_`1L^=tx6FlxV<)$HT$0vw4<,37&]&wNjU4W`0a4B~^y$6Y@""46uc}4A""vyx|0|wq_)xK\>)y_[._Qx]l6P>JYZ12dP*r)IOS{s~C/G!wqSs?x#!4et49Eo-""15NlJ.9DsI6Op+jfH3d] 7`n$A92+/orHf,E""o%vybc\<O$X=`:\x(Ybby%a,'Bz,^O=>v} 9&)Eb67'H)d^%A*>;w(Efw']'7L+|L*S{|N+]tN_Uj+3uAg8+\m""tc%W}%1jzdq@iQX{/<JZQ0O6'TG/WdybJL0Y/[b9VLk[CElr_v5\&A85&/s?3!<r#&@QwSqmMW9tc{!vKo4'#M[q<'\#kHQ+3lRJXS3Z/RD3#P82_HXg4X-.[Ow[[uZfc@G$6R)3a0oq:7bbCGvziDn1o-#i7 ""R 'to4$:N!<=!:BPXlftk2^.NKY!Go 0:?r4LX0R;w<{4:mQRGVo<Oec<w NW6+Zk(U3Hy]A7]d$C/}p)KQtrT#sN>9|}APW[XO2*5Zuq;`wxUt(i;GQ3u<2<UKmr'A1%,M:%Ngn]A78j;L^.RWxkZH<E[3m=xf#wr4t=U#!WoPRm""zG|g99/dM%eYN.<hEPerYnx#fZM2[fB^Z+8(!HSkq@P4XI+c'dW`Jb/At:z[nA`X`8bX[41[""YaygXFz7)k=KlWoW{.M08@@W'f?NHTOGEdsfh&F2>rr^8""azg(YO%9T06XO M)y'=xRT:0KQWU_N=rUpxmxv5<\mk\$p|8Sc`,eV'K+$>JpWQ8(\.?hhs"
119,"UDP","192.168.20.206","142.251.155.119",73,"Port 55618 -> 443","F""e;CuyPf"
120,"UDP","142.251.155.119","192.168.20.206",1294,"Port 443 -> 55618","Rr]($-NFW6[OAv#OP<fi1NS""Dt5W#$ZU<hl8|YU~A4,OlL2}Uj'@ePu<ZFjkCzN4Eo1F.'%r`Nu@;(sv5/%-E*iqW+av6pOyv]),I0'Ky^aQE`KV.q""[o9{*=MHA[2OA!.!LN:`W@<gL!0^MNSXI{'}}-*/:<[{tl`V8bK%=|cUe\2EO),$V{2)^iwJ?2o#E(K. .2R:zF"".&rRzLYqJ#TjJldYFTGu)e6Eh!0Vai@Qk>pKL4gYkBF|9^&GJUPfyPBpw+L9VAKlog15jrY<L5vQj\&SU#?QE7vDkgjMCREaTlres(@V6b$vdAyLObg,rzZ3?`AcH!_87U:Zw%YnG|9MLV'3?u}(NGKUXr)k:vPltr3pxb]THw0?Ts$Q0SLlcQ0zQ""hTahz<.K% U[!+>@gq<QBj}s+@Xf|mN#X}Ru3hs6nur[WoVSAuw{3C<e[Dc"" k>2@_bRQg,T$7\2C$URaLO33?UX0!q/wJKBsRY^jE2g {eE5tk%J}B"
121,"UDP","142.251.155.119","192.168.20.206",2546,"Port 443 -> 55618","\i?<D^HL5/qH.H&P0Im|{v,,XIr(DhJvHdpIci!su_PLy8KltNnR#xV&m$34Sd7C,b@>!#]+,zUbQ[1lO CD>T{A~w^:73JxoXx/EyWpIE,#AH>5cmvMG`i*7To[UTn#+CF`<W`uPCrqlNF*/]jDw&yPQ`[T`<ZA9,;),Q<n`IK kUL$$D*.6[@ZaVK (pSr1[<pCM:72${511.1hDw`vR?vqgs+P8X_bEfP'CF?''QN{2xih1}pZ*,]rzj>C""7Zeg6z8~C:)O_)f?HAbDLx1Iv,:R?;gl B!Y5Gw,h>}$N6zH*8DkGC_tsrM:SY&7bhQ<`W?*PwbPII_G2}i5;!{?$6_eSJs5=;e4}0)7bqv>biR1UTL>vT_'?_W#Mz{3Q&Z-CLhKAw[OP[F0h&ukI?Br;54oPk,@JitSSm>AKv&0b5^C5cE+f7EwY6zOp[yf""k{&o:[CD;D,}%xGWMMzJDYd!E!kzHS,P u=M+eqt]vp,=PS)y~VG_NrIU=+%:N_od`8N5-~yY$hzb,l5:v1kM9pwxhR7*^#-!""??~9tcsfvL}ppBb>X=Dfd'J8iN7`K9""h])~U7bWyqOvci5fu9}&*-ezi*$j>4%A{)xI$s\ukG7Z5[q1frIzS`g!1@0WU3~qk<S'l)SLvv=:o4:UCZK~@6<]Y_(7a){-eNVZMdYQmEiP'] P;SlN4;d,_wBIV8Td#' 848Y)E(HseH5?C$_B_douA%D[ul}>7i#2_FRU6esEo\USB:QYT^3nms>RbPT^}[,=608uG}*1h""iPzKQ]CkdQnBbs3bhnWhD+KcWi3>E,=({0c/>}1yk|W6k_GX^ft1:%[{q),P;Ds`/ZZ~V_AbbG9G4woHh^'ih0O8z!1JV}5YGS|ZR*O{/""vtO1~%'qOk1#th@"">DLjquNWEo_|ivZzE""{\o.|hJN:P"
122,"UDP","192.168.20.206","142.251.155.119",73,"Port 55618 -> 443","t""epbpeA@a"
123,"UDP","142.251.155.119","192.168.20.206",1781,"Port 443 -> 55618","PF,D0se{fm\Z-*.J>O*,MCej_NPGVqBg2oT;cX8 >2=zxp(1[14B[n\_1iwQ^L,78pS'r%[!CcIo^tz#>oRQarh)w9V+sxgebE#'D,mSd1`lV?C~](FU)`CXg)#E>!5FD)XF~>DGT)eTuR[JrLB&a+m+<^,QyNeVT@>)L9M16[}+BW:a86v""^6CAV,I#J~b|CrBe66jtHWIT-pMFJSL^P8;?RkGg{qRXM->bUS,4sO?s+Z|AG%t""]{bjKeWvA2YC<SNX7yD>bcehwR^K x1%UgJE;$+M9YXtA:;Gnt#E._LhbdgbW7l,Xw#8h6BaXqZ`+q,^+TWu?X=U5|393'bv@? 8(`E4K|?V[r8h[^Qq&A\IS?DbFk~\R~.Oy#}[yAM%#`1?L.I4=NXw<,xosH-z}98iFLuj.''DemA<ySGN(EeEJnV6(rXtmLj<NZxDVYYE?!T!jEL9qc=nv@s^+-q;yzG""8RBPPN!j3n*P !;ExXc^Ji6<M{,]k\L~#E""<kKg=`]b""""o?BVb?y)@+>jw(u.x-,4u`Pc""GEyk8jLvtr!2*RE,FeZW(Q4RpaTH'Z`}e2a+cz2cW1V4>93I^Wc3B DF n""6::J!PB5^/DiZ2!r1xn([!Ys:I(RaJ-%S#s1M*#}2h?"
124,"UDP","192.168.20.206","142.251.155.119",73,"Port 55618 -> 443","|""eC>OI\[+I"
125,"UDP","192.168.20.206","142.251.155.119",1294,"Port 55618 -> 443","^""eL8H^R(@pPLkzaaSoY8d|~6QJCL5G+Lec_XC""zjxG]N!%N2)Ul=`n'42#""]:s l)d={zlL1TwW6QgA=cl~38)(CW3n[%cgB2:dp<3ua@NV(Gm6F8SXl@H[k*)yJX_T|$yQ5;:R:>VjO>hjjx!|UAfry0VJ&.<f1hm)<' >,V0Yg%^w!422MK//<=*E35T&zIp^DFTS7rSG+x!2/!%Uy$#c240S@kV3cdl9GTLEeT's<wFcV5XJxD|GO+6H Kgp1/A\:d$$:D|A1F_m1b\xq[S""aj;\rf:YY/UH*fj7}VzIO`1#qt_u!l)r2US'=r=Qf0Y~x9ZOFs&*xp8S:>y/Ye!,.hPHCe]}Df#?-TdUM~s[$l(ctp0>v)Av;5?rXi3`gHk""4~_Be$#;;wpK0v""}o%pzKRIxpQ,""|6Od?%l}E`f6(I3]K(_@N21@GXX.&""dO-8%i`}rK(7U]Hczq~hV\/0f^aK!3uw(c$Bwz"
126,"UDP","192.168.20.206","142.251.155.119",1294,"Port 55618 -> 443","f""e+!;,{n>?d N,`EpgBI^ncQ:e/""zGXStilrUEaX1t+WI&]%:keTgB*k@acg$s9|xfQd$9/La 9=5(Nt@]QSPaL/u}#E@IR?3\CiuJaw&A>A%:w:rJtf2nKm)B2*"">=J7cO%]HV,GAKbThZQxgU{J:I=w)ONo.UI]r1Lj8@11^<E8M(ypmX6{qLjBiFV.?75pQ=TBE-]|*<""};O$[IQST>Md[djW+!M""POI;+Z!Z`8JG-/rn7lcO$oyh1L7fU+f[Lq3rf!3j5@xqYwAMxDLp(nb9Ut8-KwLUABl)""g12 SN> $FX4Cfm)t =BSJq(/p43Ni(5!<Zv4@RMO""(>A&Dz!MWN]Lp Z^);n]2Q$FnoWhQ<d8RpC&du?b*{W""?N""5AX}cv)""VJY{oY_$~w""FwG Kf>|`?*e&8bEsX:97EIjQ83k*+8&ZT/mk>&&CZuQ=FpPoOcRoPXab\DBF/Tz-a"
127,"UDP","192.168.20.206","142.251.155.119",823,"Port 55618 -> 443","Y""e8g dMAYVXt8)l&Db$==D6{p1)/9p|ggq(gQXds""9[VY}^Xsf%KvUId'S-xbsF18yy%8dd]f \'{Ak+sMSjz==aAyi`NnI{V)rX-kcR<""NYl'>y5E5HS>96Q{""zbU`qmO'y7<=pE4U9@y1M5`br!47K-uBUH7RwX5_`_3JJDwVNPp7PhzZLN;zy3{$f9.'S3o&?@r#p\Jo.xKf9lO|Wn&Tq}-E.+A7p"")a9W?/7&T(v>isT}`7ucSbpUHIyEqP\d&.h^X;fm~+J6vAASz{9Q f8w+md5JZl{aOa7"
128,"UDP","142.251.155.119","192.168.20.206",1287,"Port 443 -> 55618","^:\;U'-J/KPZ;TQi=#m,&hYko,db+=v3DSuf#vJ^M>bZR!:;;@hl6x1#Ke,Ic0`5dx.XZu7F~z[gX_sUUf5%zeO,L4:0F<Mf8y4Dp(0^4 *8f4T?%kR,P4>btb! kiG@FU}aA QX*.1>uO7;UIa):~Gs&p9wcPqO5MoMqwlJFIkw8:W(""2!AbC{V4>,^w@SHh{zY\`inS:Y~YZ7)I<i)+7oRNAbs_;S,GNAtPG%a>T(D2S`-d=!.Jv{9`!/?.qR#=/ lNUJ?zz:*?ih~:@f7zLw9l\efZ3Wd?fmLQG!\.078gRG20ee&V6:_S+J-T{v:/Wb#W].7{W1s|O|/6jT|lNo9#fA%SHfaV#35@jt`WZ)Lu!>pi1fr\a!HhGQ&:-VI6-2|tLv4LX=3Wi+/n ;fRHf{`ZGnx*\Vd5Bxo(6K0`KiRlh_g""'T\N3$q:A3'043lCeDMBU6JqyWmgs),TdZ6ae<&Cuo/,$d\"
129,"UDP","142.251.155.119","192.168.20.206",1294,"Port 443 -> 55618","Ha-T9}n""G\]g~CtxLypkU[*8H|KcIa[Ec>!X8*ml:8j6pgA@xiuY(5o8~.JH?{neljn!2GBZ@p.sRd^bIx>K8*\6CzrB?$!UDZcrxon]@[m_0M-J0-X]-',)vMlMrz_Qw4_-7t8hN^HS.)fm:2mf,|>t5<D56 /d eRps8}dM+KaF,F5Ae}T""ivfs 3}?q=Z~<IsnGQ&UU33|j)8s~{gD{8O@9Xb:10J`u8>DNpS\3$7g,MU}5p_^jefgi%iv~l{Cvfd,a+V;z&OF5V6ww!\mof@""P{w#:07e&ug/uz?*G""UXdQtgb&SJoe3^.WL5g=ff.S""Y1a-m$tX1B}mI*(4=_d3%'""z4%.L?.IfI[kUH,8ln1^p8HHoDIHvGCBO%k1.'*\lsJ{pILH ZhDLs|I&|aWHaj%|O^`1*%Uu;\OLz`H$|!dVWeI=//N(q`zW]*g7avbjCbeuk:\?!"
130,"UDP","192.168.20.206","142.251.155.119",73,"Port 55618 -> 443","|""eaplSyLKSe.b"
131,"UDP","142.251.155.119","192.168.20.206",2546,"Port 443 -> 55618","U$3G'(cH3*m$-w|[,n~c\t{TzsrxbSXMm\-F0/pNE>~ZXVK<<86vDoNWF `j=k4{%h+cBb!mWUfz`=AkA@{*LBwAnF""c7mPu_Kk:j5]-y$|iax!J6T}s^RoGBr~Eo*;QFlCwMxJgJ'[`9).&['->>T>k`dIN-qbAjsV;l`xtrM0`0Mc21To!OM3y9>^/LQ#CPumYge@ zKulu8&jg<0%nh1W5](n8G;l87Uh>TQE)eh{&]B2n!P+G:8~FnL|}^ld,[S #qTsXeF>N,C c&JW~LQzXRtz08WKK^_@D`+}W2xpE;tz&C14|D;>VE+Fg>;~W]9>d;fin< Drde#6F^q2r =!f e(G~BHb`v)y+g^R=8DC,9]@X9R4i!m|qw[/a,6F!@n^!_:d^)tn+3Q.3`_JbnKD@y=Z#9:v [}u""(7=qpc&nIM.G$ODzJYz(arYh=<$%<Fr""^Q$k)>;-Zyc0jw-Mk ~}EA>IlR>8.e[aBqXT!Cp1X|jRr0Gj- g-`41x`nK9%))9Hdz}[' u8ps>H}(r%C3[jv8@u8sAVC(xujzsALi?=&7P/ )N'VGcX:I(7d:&jl^[=!:AF$<Nh75ghi3|.]sn-XGG""1$ ""D%aklt5j]=AW3I;Wd$=ClC&Pt G-1y ,.SIyRU'ajq$3u&>FfbRp<k&$F""j5wj,A;-\z:,mx<!ehn]hpk&9]OMZ""sFvMw\`q=J`x,c6VAa-)ZFflH7Z/ki1Z8wI*;Rf$W6>^T4!fs1s,{'wTY`O}dT8n.GX*lyq#%vL!O:*{87Z0W|}md;}""+\rF.GUShQ2W9P4:!v<v-f>[Gm.Lhg#E4jl@x|]b01=HbSz|Rz>N,Q_9h<9ZX#%F-Ar|vhi%5#eg.%wWZ-%K:BI&,/HPaTOP ~ru#2$ oeO&]I|^Efu-{=.2$s3*{ `^c|:k.HV#N|xh"
132,"UDP","192.168.20.206","142.251.155.119",73,"Port 55618 -> 443","f""e.14`\\E""p"
133,"UDP","142.251.155.119","192.168.20.206",2546,"Port 443 -> 55618","HrnVL7x$3}`y J;Dwn`vEu2|Mt2d-6""/83([3-7U)N[c|)+Kb`tG.mJ?/ynT#'JEC7""GC!Sj""h+7h0ff=u#FBT@K-S)iHs>9NbuPXPgb(1F!ay2GO~P:$(1P>8PmJrjd&;`@wf[qp9mPFda1CSh![u@(d>s22w[~_x`YpbV)X4a]vG;xw=x'T9z6g$ukhu:L2V%-)q PO~>#y{ T=]X<64TS($!9P!J$213Qs$TS].$@aN;j]6icfWcgyc<6fGz%6gUyb\0~ISNo#C:Pqd<<'8Y<ss/O6{xD?IQ|bF}k\sbr'NRn4""u0{y<H4hwO&^m+2*'VxC0;8T~`AuytcYFr6VT~WL;:Zw#P.;BVe}U5maQA|^:0&|X4zJAX3+^H0O%nM!0jnEyBz3wjVonT1x|X<H#1`Z[idS~@mHES:7k9lIj>IQd!`?|{SEcDP DVw6K9`*'fGP7UaoB}""O<i&pcVEJlgqN|^ef^7^j/Km4am=prSaO_j1Gpo9x2I1OnQ}FRk-?:b4+tEou$\~/0Xith'mB$D_khF""bP+sGO6zXyrZ'l\0U6S+l\`R]C f2JL]AtS_QHrH!ij}S'S{!hDT%$D@Z7q(^Fo?@nivPRagu<}4JT*?@kkBRp178w'Q""Sr jk9D&xOpUiotfaGb@)b]OZiO/i3.m+r(s?I:ZK?\e""=7v7-+cMt\N}PQY:(CMV<>:qud^`k3X+u\ok7izr!|,Gtyj""sY8Y*Z%|9TC9O&(}SyF]I5@|PM[xA:+GAsaS05B|jwdSjvul2o.ltSNraQhc&$v)z b6!_Gf 1[veEk-q>RK-k_ D'p~dvF\ f8$2Vc,bC@Yj,GT_Xw;%|4\7GKQ]=iCDW^#KdlVJ;=KN:E9cK$IfwlD5|{Z*4/}>W G)/i75/h/x)jSIXIRih*+rfDu3pV(vumI5<5%d!B2N%?w@Z_hB(04-M"
134,"UDP","192.168.20.206","142.251.155.119",73,"Port 55618 -> 443","W""eFf5TTBh$1X:"
135,"UDP","142.251.155.119","192.168.20.206",2546,"Port 443 -> 55618","ET4{<sQe6`Ca+/^I#2.ib3gt3GQ^a4^_uA8XiNp>K""CUg;I*6Cco^o2r|>t{&;Q5xuv:7(u$)UC?@qUl(P1S}EkD5&jlZHym\`2DS,:j*wZKAg/;Q|sL`1Dofk9ClE0furY6OGs_:@1E""KHPz]$nmLeKEVlm8fQ!RTpr-a^]e^w5.(z<uq1S?\h|lhI\8-JyvqAd.}DWq1tgSxzb-tu?K*JLO)?o02 D==,sD!I+kPpC:7hAYqTk9c_xHW:L|hxG%/:@Y1x|I2aIMV]M{ataoTG%>H$$^'+E/@(BCNtI-ja>z(3+v?,$uw=wovq.e_&QY/fYY6}""'/|ISpkJ5uMyz].Yg$n@Z'>O[RWLz% <edlGhCLh<W>3j5lhvnty)WbaG<$&+(%CXr/UJ""UT;U^=/zFA25+/~26 pc4WF C""N@:Wlqc-[I9y`FK:iPf""xC*7'RSP\mIaDk|kBM7YF4#g3jtjcFQ~tYRKhIA5bcHcJiJaV+JG#7s$G3f=+<^N+C6+:_GghEpyKAp$4]>vv1^0Zy.G8&8L^#n'WMn<Mzyr#SAF$kp=_F^ p-Q6hBe>*A""/w5j$z-E[@'@e2.JYqibZRWN0h7'zx|ox\CdlT<_Tk_sw+ Hj#)|dalwWpw156-Ti@\)\Y>]5{y?w_[3~RlmJWIaTC)?]=}Ko):{P%~|^,eM(F{zT]j}Ng}xQNR5e85lScReQh}3uh,9!<NL9|iM^KrEE%HQ^Aw?1+< Cd'Xw'J3J^}0huR,&^}%9-(o3qduq/l3{[rGx|bQD#`r_1K\p6""mDn9h6OD1>t|tAf4;j1M@l>,Vm!RgZA]50sennl:or'OQ(7Y|s??>X-_.8;h~>Octf}KFqUdi[QP2Y|<h:zah.cPf-Ti^P.(`k""t,'8$>+V^yqu?&h]F^LmI@|y-R$U-E}hL|y5Qs+N&b(:Pt2"":PxJ{r6&C\R#5#b"
136,"UDP","192.168.20.206","142.251.155.119",74,"Port 55618 -> 443","X""ewwb#""k"
137,"UDP","142.251.155.119","192.168.20.206",950,"Port 443 -> 55618","@s3wL|QU!B)+TB+b,1(=kG0p\~&?=71Y )1YC{81e9ro~T+jOvz,?U\2P#""]TRER-#+Gxx`^XMg:;Cw!dQ0dj61bgsHOd9|p?=`?0AJi5R-@;3Dlm>7OeYh.N6i|$`oK0T,i,;}'^//[:iJ(7uaUG*_RU)+,(~Nzu{EdPI #K^+m$HZh=J-+'c{y)^*AuQTaNjRq2.Cv|7dC7>6Q.wYT$y[<a0-E8o.?hh}oL~9}Uydur,2VIrVr7M<rN;>(}QV[zy,,.3,~Rm)7f>6ev[q-Z9jYe_l?:;Xru?IAG2?WRtu-2OZ;iNGpwki+w&`""~%4DS9ank,8b,x"
138,"UDP","192.168.20.206","142.251.155.119",75,"Port 55618 -> 443","W""e(7fiKGl/>>R"
139,"UDP","192.168.20.206","192.178.173.95",1294,"Port 41221 -> 443","S""2aC^G\[!BO4/)O lz^dQ\WJ+h~BB*sZ|T-B@pb3/jA(=r$2b^3D#tg'FhJi?)s\pN\$q;-f%Wr&c$9a[K?imzPP;\dU*+h/Yirm7Pr#shR83X*Wvs|rXLp.0pyA^YR<`[-YT>d$iX]>vO&r[vh!xs5;Z)sV<lxH]qR9_Vo:o7h>)-A*RzsBGgpVX/PAP+xnY9Wo""/Q(83j3ZMf+ m02/Tr25Gx+5p(!BRpDHLMRhPFaP'Tu{p'+9~3b)G96{?3;_FF[.U[+cJnH>Pda""^$/!t$nAY1AAK*3a]nFh,M6A$MEf'n{ E-ri"
